PD,count,regulation,negative,net_bad_minus_good_news,transition_risk,physical_risk,average_risk
1.0,-0.013752876039952901,-0.017023667176750055,-0.00946713837484195,0.017352445122320967,-0.00021610582700124872,-0.06199922148878291,-0.03385642075110589
-0.013752876039952901,1.0,0.8548649725015669,0.3273300414127229,0.012340939189539702,0.19886466258480168,0.06599012453048927,0.13734761943863247
-0.017023667176750055,0.8548649725015669,1.0,0.39295943603110395,0.013108826856542266,0.1950244071343947,0.06135479034834366,0.1328659142297944
-0.00946713837484195,0.3273300414127229,0.39295943603110395,1.0,0.0026870620356433707,0.1503213328571552,0.05213676173346518,0.10504812198759732
0.017352445122320967,0.012340939189539702,0.013108826856542266,0.0026870620356433707,1.0,-0.009033553304754941,0.010498162067749317,0.001106667847196563
-0.00021610582700124872,0.19886466258480168,0.1950244071343947,0.1503213328571552,-0.009033553304754941,1.0,0.798937592017032,0.9449032256340456
-0.06199922148878291,0.06599012453048927,0.06135479034834366,0.05213676173346518,0.010498162067749317,0.798937592017032,1.0,0.9517914423047352
-0.03385642075110589,0.13734761943863247,0.1328659142297944,0.10504812198759732,0.001106667847196563,0.9449032256340456,0.9517914423047352,1.0
